ACT Code	High School	State	Active
330225	BYRAM HILLS HIGH SCHOOL	NY	N
330228	PAIDEIA SCHOOL	NY	Y
330229	SAINT DEMETRIOS HIGH SCHOOL	NY	N
330230	SAINT FRANCIS HIGH SCHOOL	NY	N
330231	ASHVILLE CHRISTIAN ACADEMY	NY	Y
330235	ATTICA CENTRAL SR HIGH SCHOOL	NY	N
330240	AUBURN HIGH SCHOOL	NY	N
330249	IMMANUEL BAPTIST CHRISTIAN SCH	NY	Y
330256	TYBURN ACADEMY	NY	N
330270	AVERILL PARK HIGH SCHOOL	NY	N
330275	AVOCA CENTRAL SCHOOL	NY	N
330280	AVON CENTRAL SCHOOL	NY	N
330283	DAYSPRING CHRISTIAN SCHOOL	NY	Y
330285	BABYLON HIGH SCHOOL	NY	N
330287	WEST BABYLON SR HIGH SCHOOL	NY	N
330290	BAINBRIDGE GUILFORD CTL SCHOOL	NY	N
330295	BALDWIN SENIOR HIGH SCHOOL	NY	N
330300	CHARLES W BAKER HIGH SCHOOL	NY	N
330301	FAITH BAPTIST ACADEMY	NY	N
330303	TEMPLE BAPTIST ACADEMY	NY	N
330305	BALLSTON SPA HIGH SCHOOL	NY	N
330306	MALTA OPEN BIBLE BAPT CHU SCH	NY	Y
330310	BARKER CENTRAL SCHOOL	NY	N
330320	BATAVIA HIGH SCHOOL	NY	N
330330	NEW YORK SCHOOL FOR THE BLIND	NY	Y
330335	NOTRE DAME HIGH SCHOOL	NY	N
330340	HAVERLING JR-SR HIGH SCHOOL	NY	N
330345	BAYPORT-BLUE POINT HIGH SCHOOL	NY	N
330348	BAY RIDGE PREPARATORY SCHOOL	NY	N
330350	BAY SHORE HIGH SCHOOL	NY	N
330351	HERITAGE CHRISTIAN ACADEMY	NY	N
330352	MONTFORT PREP SEM	NY	Y
330355	BAYSIDE HIGH SCHOOL	NY	N
330357	BENJAMIN CARDOZO HIGH SCHOOL	NY	N
330359	OAKDALE SCHOOL	NY	Y
330360	BEACON HIGH SCHOOL	NY	N
330361	BEACON CHRISTIAN ACADEMY	NY	N
330364	MONTEREY SHOCK INCART CORR FAC	NY	N
330365	BEAVER RIVER CENTRAL SCHOOL	NY	N
330370	SAINT ANDREW ACAD ON THE SOUND	NY	Y
330371	HILLCREST SCHOOL	NY	Y
330375	BELFAST CENTRAL SCHOOL	NY	N
330380	BELLEVILLE HENDERSON CNTRL SCH	NY	N
330383	JOHN F KENNEDY HIGH SCHOOL	NY	N
330385	W C MEPHAM SENIOR HIGH SCHOOL	NY	N
330390	BELLPORT SENIOR HIGH SCHOOL	NY	N
330393	MERCAZ HATORAH OF BELLE HARBOR	NY	N
330395	GENESEE VALLEY CENTRAL SCHOOL	NY	N
330396	BELMONT CHRISTIAN ACADEMY	NY	Y
330400	MAPLE GROVE JR-SR HIGH SCHOOL	NY	N
330405	BYRON-BERGEN HIGH SCHOOL	NY	N
330410	BERLIN CENTRAL HIGH SCHOOL	NY	N
330415	BERNE-KNOX-WESTERLO JR/SR HS	NY	N
330416	BETHEL CHRISTIAN LEARNING CNTR	NY	N
330417	SCHOOL OF LIVING WATER	NY	Y
330420	BETHPAGE HIGH SCHOOL	NY	N
330423	CATHOLIC CENTRAL H S	NY	Y
330424	CENTRAL BAPTIST CHRISTIAN ACAD	NY	N
330425	BINGHAMTON HIGH SCHOOL	NY	N
330426	CHENANGO VALLEY HIGH SCHOOL	NY	N
330430	BINGHAMTON NORTH H S	NY	Y
330431	SETON CATHOLIC CENTRAL HIGH SC	NY	N
330446	SKUNK HOLLOW HIGH SC	NY	Y
330447	ALBERTUS MAGNUS HIGH SCHOOL	NY	N
330449	CONNETQUOT HIGH SCHOOL	NY	N
330450	ONTEORA CENTRAL JR-SR HIGH SCH	NY	N
330455	BOLIVAR-RICHBURG CENTRAL SCH	NY	N
330460	BOLTON CENTRAL SCHOOL	NY	N
330470	ADIRONDACK CENTRAL HIGH SCH	NY	N
330475	BRADFORD CENTRAL SCHOOL	NY	N
330485	BRASHER FALLS CENTRAL SCHOOL	NY	N
330487	TWIN TIERS BAPTIST HIGH SCHOOL	NY	N
330490	ACADEMY OF SAINT JOSEPH	NY	N
330495	BRENTWOOD HIGH SCHOOL	NY	N
330496	BRENTWOOD HIGH SCHOOL	NY	N
330500	BREWSTER HIGH SCHOOL	NY	N
330505	BRIARCLIFF HIGH SCHOOL	NY	N
330507	FAITH CHRISTIAN SCHOOL	NY	N
330509	CHRIST COMM CHURCH EDUC MINSTY	NY	Y
330510	BRIDGEHAMPTON HIGH SCHOOL	NY	N
330512	HAMPTON DAY SCHOOL	NY	Y
330513	MONROE ACADEMY BUSINESS & LAW	NY	N
330514	BRONX CO-ALITION CMTY HIGH SCH	NY	N
330515	FANNIE LOU HAMER FREEDOM HS	NY	N
330516	WINGS ACADEMY	NY	N
330517	NEW SCHOOL FOR ARTS & SCIENCES	NY	N
330518	MONROE ACAD VISUAL ARTS DESGN	NY	N
330519	HIGH SCHOOL OF WORLD CULTURES	NY	Y
330520	BROADALBIN-PERTH HIGH SCHOOL	NY	N
330521	BANANA KELLY COLLABRATIVE HS	NY	N
330522	NEW COVENANT CHRISTIAN SCHOOL	NY	N
330523	PASSAGES	NY	N
330524	COMMUNITY HS SOCIAL JUSTICE	NY	N
330525	BROCKPORT HIGH SCHOOL	NY	N
330526	CORNERSTONE CHRISTIAN ACADEMY	NY	N
330527	HEALTH OPPORTUNITIES HIGH SCH	NY	N
330528	BRONX COMPREHENSIVE NIGHT HS	NY	Y
330529	BRONX REGIONAL HIGH SCHOOL	NY	N
330530	BROCTON CENTRAL SCHOOL	NY	N
330531	HARRY S TRUMAN HIGH SCHOOL	NY	N
330532	BRONX BETH JACOB H S FOR GIRLS	NY	Y
330533	HERBERT H LEHMAN HIGH SCHOOL	NY	N
330534	FOREIGN LANGUAGE ACADEMY	NY	N
330535	1199 SCHOOL SOCIAL CHANGE	NY	N
330536	ROBERTO CLEMENTE CENTER	NY	N
330537	ARGUS COMMUNITY INC	NY	N
330538	UNIVERSITY HEIGHTS HIGH SCHOOL	NY	N
330539	GLAD TIDINGS ACADEMY	NY	Y
330540	BRONXVILLE HIGH SCHOOL	NY	N
330541	BRONX OUTREACH CENTER	NY	N
330542	SOUTH BRONX HIGH SCHOOL	NY	N
330543	YESHIVA OR CHADASH	NY	N
330544	MANHATTAN HEBREW H S FOR GIRLS	NY	Y
330545	BROOKFIELD CENTRAL SCHOOL	NY	N
330546	HOSTOS-LINCOLN ACADEMY SCIENCE	NY	N
330547	HIGH SCHOOL OF WORLD CULTURES	NY	N
330548	BRONX LEADERSHIP ACAD HIGH SCH	NY	N
330549	PROJECT Y O U	NY	N
330550	ABRAHAM LINCOLN HIGH SCHOOL	NY	N
330551	ACORN/ASSOCIATION OF COMMUNITY	NY	N
330552	BRONX SCH FOR LAW/GOVT/JUSTICE	NY	N
330553	BRONX LITERACY CENTER	NY	N
330554	THEODORE ROOSEVELT HS JROTC OP	NY	N
330555	ADELPHI ACADEMY	NY	N
330556	ACORN HS FOR SOCIAL JUSTICE	NY	N
330557	BRONX SCHOOL FOR VISUAL ARTS	NY	N
330558	ANOINTED MINDS CHRISTIAN ACAD	NY	N
330559	MOTT HAVEN VILLAGE PREP HS	NY	N
330560	A HAMILTON VOCATIONAL H S	NY	Y
330561	AL NOOR SCHOOL	NY	N
330562	MARBLE HILL SCH INTL STUDIES	NY	N
330563	AUSAR AUSET CHURCH SCHOOL	NY	Y
330564	BAIS YAAKOV BROOKLYN	NY	Y
330565	BAY RIDGE EVENING HS	NY	Y
330566	BARD HIGH SCHOOL EARLY COLLEGE	NY	N
330567	BRONX GUILD HIGH SCHOOL	NY	N
330568	BRONX LEADERSHIP ACADEMY II HS	NY	N
330569	HIGH SCHOOL FOR EXCELLENCE	NY	N
330570	BAY RIDGE HIGH SCHOOL	NY	Y
330571	BE ER HAGOLAH	NY	N
330572	BETH JACOB DAY SCHOOL	NY	N
330573	BDFRD STUYVSNT ST AC	NY	Y
330574	BETH RACHEL SCHOOL FOR GIRLS	NY	N
330575	BERKELEY CARROLL SCHOOL	NY	N
330576	BETH JACOB HIGH SCHOOL	NY	N
330577	BETH RIVKA HIGH SCHOOL	NY	N
330578	BISHOP FORD CTRL CATHOLIC H S	NY	N
330579	BET YAAKOV ATERET TORAH H S	NY	N
330580	BISHOP LOUGHLIN MEMORIAL H S	NY	N
330581	BROOKLYN INTERNATIONAL HS	NY	N
330582	BENJAMIN BANNEKER ACADEMY	NY	N
330583	BROOKLYN HIGH SCH OF THE ARTS	NY	N
330584	BELMONT PREPARATORY HS	NY	N
330586	BRONX INTERNATIONAL HS	NY	N
330587	HIGH SCHOOL TEACH PROF WALTON	NY	N
330588	BISHOP KEARNEY HIGH SCHOOL	NY	N
330589	BNAI TORAH HIGH SCH	NY	Y
330590	BORO HALL ACADEMY	NY	Y
330591	FORDHAM HIGH SCHOOL FOR ARTS	NY	N
330592	BRONX HIGH SCHOOL LAW CMTY SVC	NY	N
330593	JONATHAN LEVIN HS MEDIA COMMUN	NY	N
330594	COURT STREET ACADEMY	NY	N
330595	BOYS AND GIRLS HIGH SCHOOL	NY	N
330596	BROOKLYN COLLEGE ACADEMY	NY	N
330597	BEDFORD-STUYVESNT OUTREACH CTR	NY	N
330598	BUSHWICK OUTREACH CENTER	NY	N
330599	HIGH SCHOOL MEDICAL SCIENCES	NY	N
330600	BROOKLYN ACADEMY PREP SCHOOL	NY	Y
330601	BROOKLYN COMPRHNSIVE NIGHT H S	NY	N
330602	BRONX HIGH SCHOOL OF BUSINESS	NY	N
330603	HIGH SCHOOL AMER STUDY LEHMAN	NY	N
330604	FORDHAM LDRSHP ACAD BUS TECH	NY	N
330605	BRONX ACADEMY HIGH SCHOOL	NY	N
330606	BRONX AEROSPACE HIGH SCHOOL	NY	N
330607	BRONX HIGH SCHOOL OF MUSIC	NY	N
330608	BRONX THEATRE HIGH SCHOOL	NY	N
330609	DISCOVERY HIGH SCHOOL	NY	N
330610	BROOKLYN FRIENDS SCHOOL	NY	N
330611	GLOBAL ENTERPRISE HIGH SCHOOL	NY	N
330612	HIGH SCHOOL CAREERS IN SPORTS	NY	N
330613	HIGH SCHOOL CMTY RESEARCH LRN	NY	N
330614	HIGH SCHOOL CONTEMPORARY ARTS	NY	N
330615	AUTOMOTIVE HIGH SCHOOL	NY	N
330616	HIGH SCHOOL VIOLIN AND DANCE	NY	N
330617	NEW EXPLORERS HIGH SCHOOL	NY	N
330618	PELHAM PREPARATORY HIGH SCHOOL	NY	N
330619	SCIENCE TECH RES HS ERASMUS	NY	N
330620	BENJAMIN BANNEKER ACADEMY	NY	Y
330621	BROOKLYN ACADEMY HIGH SCHOOL	NY	N
330622	BRIDGES TO BROOKLYN	NY	N
330623	BROOKLYN BOROUGH ACADEMY	NY	N
330624	BROOKLYN INTERNATIONAL HIGH SC	NY	N
330627	BROOKLYN HS MUSIC AND THEATER	NY	N
330628	BROOKLYN HS SCIENCE ENVIRONMNT	NY	N
330629	BUSHWICK HS FOR SOCIAL JUSTICE	NY	N
330630	BROOKLYN TECHNICAL HIGH SCHOOL	NY	N
330631	BAIS YAKOV D'GUR	NY	N
330632	BROOKLYN ADULT LEARNING CENTER	NY	N
330633	BROOKLYN LITERACY CENTER	NY	N
330634	BROOKLYN STUDIO SECONDARY SCH	NY	N
330635	BUSHWICK HIGH SCHOOL	NY	N
330636	HARBOR HIGH SCHOOL	NY	N
330637	HIGH SCHOOL FOR PUBLIC SERVICE	NY	N
330638	CANARSIE HIGH SCHOOL	NY	N
330639	HIGH SCHOOL OF URBAN PLANNING	NY	N
330640	CATHEDRAL PREPARATORY SEMINARY	NY	Y
330641	INTERNATIONAL ARTS BUSINESS HS	NY	N
330642	ALL CITY LEADERSHIP SECONDARY	NY	N
330643	BEDFORD ACADEMY HIGH SCHOOL	NY	N
330644	BUSHWICK LEADERS HS ACAD EXCEL	NY	N
330645	CATHERINE MCAULEY HIGH SCHOOL	NY	N
330646	FREDERICK DOUGLASS ACAD IV SS	NY	N
330647	BRONX HIGH SCHOOL OF LETTERS	NY	N
330648	CROSSWAY CHRISTIAN ACADEMY	NY	N
330649	IN-TECH ACADEMY	NY	N
330650	CENTRAL EVENING H S	NY	Y
330651	CITY AS SCHOOL BROOKLYN	NY	Y
330652	CITY-AS-SCHOOL	NY	N
330653	CHANEY GOODMAN & SCHWERNER	NY	N
330654	CITY AS SCHOOL BROOKLYN	NY	N
330655	CLARA BARTON H S HEALTH PROF	NY	N
330656	COMMUNITY SCH COMPREHENSIVE ED	NY	N
330657	CROSSROADS	NY	Y
330658	COBBLE HILL SCH AMERICAN STUDI	NY	Y
330659	CHRISTIAN HERITAGE ACADEMY	NY	N
330660	COLBY ACADEMY	NY	Y
330662	COMMUNITY PREPARATORY SCHOOL	NY	N
330663	BNOS ISRAEL HIGH SCHOOL	NY	N
330664	CUSH CAMPUS SCHOOLS	NY	N
330665	COLLECTIVE FELLOWSHIP PEACE AC	NY	N
330670	DIOCESE OF BROOKLYN	NY	Y
330672	BROOKLYN SCHOOL GLOBAL STUDIES	NY	N
330674	DR SUSAN S MCKINNEY SEC SCHOOL	NY	N
330675	EASTERN DISTRICT HIGH SCHOOL	NY	N
330678	EAST NEW YORK FAMILY ACADEMY	NY	N
330679	EAST NEW YORK FAMILY ACADEMY	NY	Y
330680	EAST NEW YORK H S TRANSIT TECH	NY	N
330682	EBBETS FIELD H SCH	NY	Y
330683	EBC EAST NY HS FOR PUBLIC SERV	NY	N
330684	ELLERY HIGH SCHOOL	NY	Y
330685	EBC/DHS FOR PBLC SVC-BUSHWICK	NY	N
330686	EDWARD R MURROW HIGH SCHOOL	NY	N
330687	HARRY VAN ARSDALE VOC HIGH SCH	NY	N
330688	EL PUENTE ACAD PEACE/JUSTICE	NY	N
330690	HIGH SCHOOL FOR SCIENCE & MATH	NY	N
330691	ERASMUS HALL CAMPUS	NY	N
330692	ERAMUS HALL CAMP HS HUMANITIES	NY	N
330694	EPIPHANY LUTHERAN HIGH SCHOOL	NY	Y
330695	ERASMUS HALL EVENING HIGH SCH	NY	Y
330696	ERASMUS HALL H S/ACAD OF ARTS	NY	Y
330698	BAIS YAAKOV ACADEMY	NY	N
330699	LILLIAN L RASHKIS HS P371K	NY	N
330700	MADONNA HEIGHTS SCHOOL GIRLS	NY	N
330704	SCHOOL INTERNATIONAL STUDIES	NY	N
330705	FONTBONNE HALL ACADEMY	NY	N
330706	SECONDARY SCH LAW/JRNLSM/RSCH	NY	N
330708	FORT GREENE EVEN H S	NY	Y
330710	FORT HAMILTON HIGH SCHOOL	NY	N
330713	FRANKLIN D ROOSEVELT HIGH SCH	NY	N
330715	FRANKLIN K LANE HIGH SCHOOL	NY	N
330717	FREEDOM ACADEMY	NY	N
330720	GEORGE WESTINGHOUSE VOC-TEC HS	NY	N
330725	GEORGE WOOD WINGATE HIGH SCH	NY	N
330728	GILBERT SCHOOL	NY	Y
330735	GROVER CLEVELAND HIGH SCHOOL	NY	N
330736	HIGH SCH FOR ENTERPRISE	NY	N
330737	SCHOOL FOR LEGAL STUDIES THE	NY	N
330738	HIGH SCHOOL OF THE AIR	NY	Y
330739	HIGH SCHOOL REDIRECTION	NY	N
330741	COBBE HILL SCHOOL AMERICAN STD	NY	N
330742	INTERNATIONAL CHRISTIAN SCH	NY	N
330743	HIGH SCH OF TELECOMM ARTS TECH	NY	N
330745	JAMES MADISON HIGH SCHOOL	NY	N
330746	JOHN DEWEY HIGH SCHOOL	NY	N
330747	JOHN JAY HIGH SCHOOL	NY	N
330748	JFY APPRENTICE PROGRAM	NY	Y
330750	LAFAYETTE HIGH SCHOOL	NY	N
330751	ITRI TORAH RESEARCH INSTITUTE	NY	Y
330752	LEON M GOLDSTEIN HS SCIENCES	NY	N
330753	LIBERTY IV	NY	Y
330754	OCEANHILL-BROWNVILLE SEC SCH	NY	N
330755	LUBAVITCHER HIGH SCHOOL	NY	N
330756	HAITIAN ACADEMY	NY	Y
330757	MAGEN DAVID YESH CELIA ESSES H	NY	N
330758	MERKAZ BNOS HIGH SCHOOL	NY	N
330759	MIDDLE COLL HS MEDGAR EVERS	NY	N
330760	NEFESH ACADEMY	NY	N
330764	KOL TORAH ACADEMY	NY	Y
330766	MESIVTA BE ER SHMUEL	NY	Y
330767	MESIVTA HEICHAL HATORA	NY	Y
330768	JOSEPH S GRUSS HIGH SCHOOL	NY	N
330769	METROPOLITAN CORPORATE ACADEMY	NY	N
330770	MESIVTA HIGH SCHOOL	NY	N
330771	MACHON BAIS YAAKOV HILDA BIRN	NY	N
330772	YESHIVA TIFERES YISROEL	NY	N
330773	MESIVTA SHAAREI EMNH	NY	Y
330774	METROPOLITAN BAPTIST ACADEMY	NY	N
330775	MIDWOOD HS AT BROOKLYN COLLEGE	NY	N
330776	NEW CATHOLIC HIGH SC	NY	Y
330777	MIRRER YESHIVA HIGH SCHOOL	NY	N
330778	NAZARETH REGIONAL HIGH SCHOOL	NY	N
330779	NORTH BROOKLYN ACADEMY	NY	N
330780	NEW UTRECHT EVEN H S	NY	Y
330781	NEW VISTAS ACADEMY	NY	N
330782	MORNING STAR DISCIPLE CHRIST	NY	N
330783	MULTI LRNG SRVCS DAY SCHOOL	NY	Y
330784	MADISON SQUARE BOYS GIRLS CLUB	NY	N
330785	NEW UTRECHT HIGH SCHOOL	NY	N
330786	OFF SITE EDUCATION SERVICES	NY	N
330787	NEW TESTAMENT CHURCH SCHOOL	NY	N
330788	OUR LADY OF PERPETUAL HELP HS	NY	Y
330789	PACIFIC HIGH SCHOOL	NY	N
330790	PACKER COLLEGIATE INSTITUTE	NY	N
330791	NEW YORK CITY VOC TRAINING CTR	NY	Y
330792	PAUL ROBESON HS BUSINESS TECH	NY	N
330793	PHELPS STOKES SCHOOL	NY	N
330794	PILGRIM CHRISTIAN ACADEMY	NY	N
330795	POLY PREP COUNTRY DAY SCHOOL	NY	N
330796	MASORES BAIS YAOKEV HS	NY	N
330798	BROOKLYN BLEND	NY	N
330799	PM HIGH SCHOOL	NY	Y
330800	PROSPECT HEIGHTS HIGH SCHOOL	NY	N
330801	PROGRESS HIGH SCHOOL	NY	N
330803	PROSPECT PARK BNOS LEAH H S	NY	N
330815	ST ANGELA HALL ACAD	NY	Y
330817	SAINT ANNS SCHOOL	NY	N
330818	WILDCAT SECOND OPPORTUNITY SCH	NY	N
330830	ST BRENDAN DIOCSN HS	NY	Y
330833	SAINT EDMUND PREPARATORY HS	NY	N
330834	YESHIVA ATERET TORAH	NY	N
330835	SAINT FRANCIS PREPARATORY SCH	NY	N
330850	SAINT JOSEPHS HIGH SCHOOL	NY	N
330857	SECONDARY SCHOOL JOURNALISM	NY	N
330858	SECONDARY SCHOOL FOR RESEARCH	NY	N
330859	ST MICHAEL HIGH SCH	NY	Y
330862	ST NICHOLAS HIGH SCH	NY	Y
330865	SAINT SAVIOUR HIGH SCHOOL	NY	N
330867	ST STEPHENS H S	NY	Y
330868	SINAI ACADEMIC HIGH SCHOOL	NY	N
330869	SALEM CHRISTIAN ACADEMY	NY	N
330870	SAMUEL J TILDEN HIGH SCHOOL	NY	N
330871	TARYAG ACADEMY	NY	N
330872	SHAARE TORAH GIRLS HIGH SCHOOL	NY	N
330873	SHULAMITH HIGH SCH FOR GIRLS	NY	N
330874	SOUTH SHORE HIGH SCHOOL	NY	N
330875	SARAH J HALE HIGH SCHOOL	NY	N
330876	SARA SCHENIRER HIGH SCHOOL	NY	Y
330877	SHEEPSHEAD BAY HIGH SCHOOL	NY	N
330878	SCIENCE SKILLS CENTER HS	NY	N
330879	SOLOMON SCHECHTER HIGH SCHOOL	NY	Y
330880	TEEN AID HIGH SCHOOL	NY	N
330881	STANLEY H KAPLAN EDUCATION CTR	NY	Y
330882	SOLOMON SCHECHTER HS BROOKLYN	NY	Y
330883	STERLING SCHOOL	NY	N
330884	SOUTH BROOKLYN COMMUNITY HS	NY	N
330885	T JEFFERSON EVEN H S	NY	Y
330886	BEDFORD STUY STREET ACAD HS	NY	N
330887	SHALSHELES HIGH SCHOOL GIRLS	NY	Y
330888	TWO BRIDGES ACADEMY	NY	Y
330889	TICHON HACHADASH LEBANOS	NY	N
330890	THOMAS JEFFERSON HIGH SCHOOL	NY	N
330891	TIFERES BAIS YAAKOV HS	NY	N
330892	TORAH ACADEMY HIGH SCHOOL	NY	Y
330893	TORAH ACADEMY OF BROOKLYN	NY	N
330894	TOMER DEVORAH HIGH SCHOOL	NY	N
330895	TORAH VODAATH HIGH SCHOOL	NY	N
330896	TRUITTE TECH HIGH SCHOOL	NY	Y
330897	UNIQUE CHRISTIAN ACADEMY	NY	Y
330898	UNITED TALMUDICAL ACADEMY	NY	N
330899	UHURU SASA SHULE	NY	Y
330900	TEACHERS PREPARATORY SCHOOL	NY	N
330901	UPPER ROOM CHRISTIAN SCHOOL	NY	Y
330902	WALK IN LOVE FAMILY CHRISTIAN	NY	N
330903	WILLIAM E GRADY VOC-TECH HS	NY	N
330906	YESHIVAH GEDOLAH BAIS YISROEL	NY	N
330908	YESHIVAT OR HATORAH	NY	N
330910	YESHIVA DARKEI AVOSEINU	NY	N
330911	YESHIVA OF BROOKLYN GIRLS HS	NY	N
330913	YESHIVA GEDOLAH OF MIDWOOD	NY	N
330914	W E B DUBOIS HIGH SCHOOL	NY	N
330915	WILLIAM H MAXWELL VOC HS	NY	N
330916	YESHIVA CHANOCH LENAAR	NY	N
330917	YESHIVA KOLLEL HARBOTZAS TORAH	NY	N
330918	YESHIVA OHR ELIEZER	NY	N
330919	YESHIVAS NOVOMINSK HIGH SCHOOL	NY	N
330920	XAVERIAN HIGH SCHOOL	NY	N
330921	HARMA RELIGIOUS INST HS	NY	N
330922	YESHIVAH  MESIVTA EASTERN PKWY	NY	Y
330923	YESH MSVT ARTH HBSM	NY	Y
330924	YESHIVA OF BROOKLYN	NY	N
330925	YESHIVAH OF FLATBUSH	NY	N
330926	YESHIVA UNIVY HS BOY	NY	Y
330927	YESH UNIV HS GIRLS	NY	Y
330928	YESH SHEARITH HAPLET	NY	Y
330929	YESHIVA TORAH TEMIMAH	NY	N
330930	YORK DAY SCHOOL	NY	Y
330931	YESHIVA SHAARE TORAH	NY	N
330932	BROOKTONDALE BAPTIST SCHOOLS	NY	Y
330933	ZVI DOV ROTH ACADEMY	NY	N
330938	RIVERDALE/KINGSBRIDGE ACADEMY	NY	N
330940	BRUSHTON-MOIRA CENTRAL SCHOOL	NY	N
330945	ANNUNCIATION H S	NY	Y
330947	ARCHBISHOP CARROLL H	NY	Y
330955	BISHOP FALLON H S	NY	Y
330960	BISHOP MCMAHON HIGH SCHOOL	NY	Y
330980	BISHOP TIMON -SAINT JUDE HS	NY	N
330982	TURNER/CARROLL HIGH SCHOOL	NY	N
330985	BUFFALO ALTERNATIVE HIGH SCH	NY	N
330986	BREAD LIFE CHRISTIAN ACADEMY	NY	Y
330987	BUFFALO EVENING HIGH SCHOOL	NY	N
330988	BUFFALO ACAD VIS/PERFORM ARTS	NY	N
330989	BUFFALO ACADEMY SCIENCE MATH	NY	N
330990	BUFFALO SEMINARY	NY	N
330991	BUFFALO PREP	NY	N
330992	BUFFALO TRADITIONAL SCHOOL	NY	N
330995	BURGARD VOCATIONAL HIGH SCHOOL	NY	N
330997	CALASANCTIUS SCHOOL	NY	Y
330998	CAMPUS SCH ST U COL	NY	Y
331000	CANISIUS HIGH SCHOOL	NY	N
331002	CARDINAL DOUGHERTY H	NY	Y
331003	CHRISTIAN CENTRAL ACADEMY	NY	Y
331004	CITY HONORS SCHOOL	NY	N
331005	CHEEKTOWAGA CENT HIGH SCHOOL	NY	N
331006	COMMUNITY EDUC CTR	NY	Y
331007	CHARLES GRANDISON FINNEY HS	NY	N
331008	DIOCESAN PREP SEM	NY	Y
331010	BUFFALO VOC-TECH CENTER	NY	N
331015	FOSDICK-MASTEN V HS	NY	Y
331020	GROVER CLEVELAND HIGH SCHOOL	NY	N
331025	EMERSON SCHOOL OF HOSPITALITY	NY	N
331030	HOLY ANGELS ACADEMY	NY	N
331035	HUTCHINSON CNTRL TECH HS	NY	N
331038	PRAYER & PRAISE CHRISTIAN ACAD	NY	N
331039	SCHOOL 84 ERIE CNTY HLTH CARE	NY	N
331040	VILLA MARIA ACADEMY	NY	N
331045	KENSINGTON HIGH SCHOOL	NY	N
331050	LAFAYETTE HIGH SCHOOL	NY	N
331051	LEONARDO DA VINCI HIGH SCHOOL	NY	N
331055	BENNETT HIGH SCHOOL	NY	N
331060	MCKINLEY HIGH SCHOOL	NY	N
331065	MOUNT MERCY ACADEMY	NY	N
331070	MOUNT SAINT JOSEPH ACADEMY	NY	Y
331075	NARDIN ACADEMY	NY	N
331080	NICHOLS SCHOOL	NY	N
331083	OUR LADY CHARITY SCHOOL	NY	Y
331090	RIVERSIDE HIGH SCHOOL	NY	N
331092	FULTON ACADEMIC COMPLEX	NY	N
331095	SAINT JOSEPHS COLLEGIATE INST	NY	N
331101	SAINT MARYS SCHOOL FOR DEAF	NY	N
331110	SENECA VOCATIONAL HIGH SCHOOL	NY	N
331111	STANLEY FALK SCHOOL	NY	N
331115	JOHN F KENNEDY HIGH SCHOOL	NY	N
331120	SOUTH PARK HIGH SCHOOL	NY	N
331122	SOUTHSIDE HIGH SCH	NY	Y
331123	SWEET HOME HIGH SCHOOL	NY	N
331128	WEST SENECA EAST SR HS	NY	N
331130	WEST SENECA WEST SR HS	NY	N
331140	BURNT HILLS-BALLSTON LAKE HS	NY	N
331145	CAIRO-DURHAM HIGH SCHOOL	NY	N
331150	CALEDONIA-MUMFORD CENTRAL H S	NY	N
331152	FLLWSHP AC CHRSTN ED	NY	Y
331154	DELAWARE VALLEY JOB CORPS CTR	NY	N
331155	DELAWARE VALLEY CENTRAL SCHOOL	NY	Y
331163	HUMANITIES & ARTS MAGNET HS	NY	Y
331164	BUSINESS COMPUTER APPLICATION	NY	N
331165	CAMBRIDGE CENTRAL SCHOOL	NY	N
331167	HUMANITIES AND ARTS MAGNET HS	NY	N
331168	LAW GOVERNMENT AND CMTY SERV	NY	N
331169	MATH SCIENCE RESEARCH TECH MAG	NY	N
331170	CAMDEN SENIOR HIGH SCHOOL	NY	N
331175	WEST GENESEE SR HIGH SCHOOL	NY	N
331180	CAMPBELL-SAVONA CENTRAL SCHOOL	NY	N
331190	CANAJOHARIE HIGH SCHOOL	NY	N
331195	CANANDAIGUA ACADEMY	NY	N
331200	CANASERAGA HIGH SCHOOL	NY	N
331205	CANASTOTA HIGH SCHOOL	NY	N
331210	CANDOR CENTRAL SCHOOL	NY	N
331213	BERKSHIRE JR-SR HIGH SCHOOL	NY	N
331215	CANISTEO CENTRAL SCHOOL	NY	N
331217	CANTON CENTRAL SCH	NY	Y
331220	HUGH C WILLIAMS SR HIGH SCHOOL	NY	N
331230	CARLE PLACE HIGH SCHOOL	NY	N
331235	CARMEL HIGH SCHOOL	NY	N
331238	SECOND KENT CHRISTIAN ACADEMY	NY	Y
331240	WHEELERVILLE UNION S	NY	Y
331250	CARTHAGE CENTRAL HIGH SCHOOL	NY	N
331253	CASTILE CHRISTIAN ACADEMY	NY	N
331255	MAPLE HILL HIGH SCHOOL	NY	N
331257	RIVER VALLEY MENNONITE SCHOOL	NY	N
331260	CATO-MERIDIAN HIGH SCHOOL	NY	N
331265	CATSKILL SENIOR HIGH SCHOOL	NY	N
331270	SAINT PATRICKS CTL CATHOLIC HS	NY	Y
331275	CATTARAUGUS-LITTLE VLY CTR SD	NY	N
331277	CATTARAUGUS CHRISTIAN SCHOOL	NY	Y
331280	CAZENOVIA CENTRAL HIGH SCHOOL	NY	N
331281	CENTEREACH HIGH SCHOOL	NY	N
331282	LOVE CHRISTIAN ACADEMY	NY	Y
331283	NEWFIELD HIGH SCHOOL	NY	N
